Time_Sec,CPU_Percent_Total,Memory_GB
1.0,54.64,0.5728
2.0,63.95,0.7839
3.0,61.29,0.9544
4.01,75.74,1.1713
5.01,69.85,1.2508
6.01,78.9,1.3259
7.01,84.16,1.404
8.01,85.35,1.5478
9.01,80.24,1.6483
10.01,64.8,1.8021
11.02,84.59,1.9188
12.02,76.98,2.1193
13.02,77.57,2.2526
14.02,84.5,2.5018
15.02,88.24,2.6405
16.02,58.86,2.0856
17.02,82.7,2.4003
18.03,80.75,2.6142
19.03,91.3,2.7925
20.03,79.7,3.1106
21.03,83.88,3.3055
22.03,79.62,3.5298
23.03,78.14,3.8138
24.03,77.41,4.2385
25.04,77.3,4.6341
26.04,76.64,5.0007
27.04,77.47,5.3156
28.04,76.44,5.5851
29.04,79.28,5.9306
30.04,58.09,6.1361
31.04,52.53,6.3063
32.05,53.02,6.5578
33.05,26.46,6.7709
34.05,40.12,7.1558
35.05,31.48,7.1558
36.05,35.32,7.1557
37.05,28.85,7.256
38.05,35.66,7.2584
39.06,32.94,7.2711
40.06,32.68,7.2869
41.06,25.61,7.3037
42.06,30.54,7.3282
43.06,30.77,7.4794
44.06,40.29,2.0466
45.07,73.02,2.2839
46.07,76.97,2.3829
47.07,58.2,2.4239
48.07,67.14,2.1224
49.07,72.3,2.3007
50.07,83.92,2.4183
51.07,69.17,2.2086
52.08,92.05,2.4155
53.08,65.84,2.1863
54.08,74.76,2.3409
55.08,77.12,2.1304
56.08,77.29,2.3158
57.08,87.05,2.439
58.08,61.4,2.2142
59.09,78.22,2.3497
60.09,91.19,2.5386
61.09,63.79,2.1909
62.09,78.75,2.356
63.09,90.09,2.506
64.09,68.73,2.2796
65.09,80.0,2.605
66.09,78.54,2.9578
67.1,87.6,3.0687
68.1,89.93,3.2493
69.1,82.46,3.385
70.1,70.13,3.5432
71.1,80.01,3.7201
72.1,77.98,3.9145
73.11,79.43,4.163
74.11,77.15,4.3998
75.11,74.22,4.735
76.11,77.38,4.9994
77.11,76.73,5.3987
78.11,75.69,5.7277
79.11,76.04,6.0592
80.12,77.24,6.3961
81.12,72.46,6.6738
82.12,76.11,6.954
83.12,74.05,7.3982
84.12,45.83,7.4503
85.12,51.36,7.4507
86.12,49.07,7.4507
87.13,40.35,7.4507
88.13,44.09,7.4507
89.13,28.3,7.5509
90.13,43.29,7.5509
91.13,32.73,7.5509
92.13,35.8,7.5509
93.14,27.96,7.5509
94.14,27.73,7.5509
95.14,25.72,7.5509
96.14,34.92,7.5509
97.14,27.77,7.5509
98.14,50.53,8.0459
99.14,26.54,8.094
100.15,26.0,8.094
101.15,28.72,8.094
102.15,35.45,8.094
103.15,36.05,8.094
104.15,80.88,8.0949
105.15,43.4,2.1746
106.15,86.23,2.4857
107.16,78.56,2.8593
108.16,70.64,3.0437
109.16,87.81,3.2459
110.16,84.65,3.379
111.16,79.63,3.524
112.16,80.06,3.7236
113.16,73.51,3.9836
114.17,77.3,4.2388
115.17,77.41,4.468
116.17,75.09,4.7726
117.17,78.51,5.059
118.17,75.98,5.4608
119.17,75.38,5.7781
120.17,75.35,6.1041
121.17,76.2,6.4143
122.18,76.27,6.6981
123.18,75.7,6.9617
124.18,72.7,7.4076
125.18,61.52,7.4093
126.18,68.16,7.4094
127.18,41.78,7.5097
128.18,40.6,7.5097
129.19,34.56,7.5097
130.19,40.02,7.5097
131.19,37.49,7.5097
132.19,26.66,7.5097
133.19,30.8,7.5097
134.19,27.7,7.5099
135.2,26.19,7.5097
136.2,28.15,7.5097
137.2,42.88,7.5097
138.2,28.52,7.5099
139.2,53.48,8.0295
140.2,26.63,8.0973
141.21,25.96,8.0973
142.21,25.99,8.0973
143.21,30.02,8.0973
144.21,59.54,8.0977
145.21,60.15,8.0978
146.21,25.61,8.0978
147.21,25.67,8.0977
148.22,27.48,8.0977
149.22,25.17,8.0977
150.22,25.34,8.0977
151.22,25.16,8.0979
152.22,25.35,8.0979
153.22,25.2,8.0977
154.23,25.18,8.0977
155.23,25.31,8.0977
156.23,25.18,8.0977
157.23,25.62,8.0977
158.23,25.19,8.0977
159.23,25.31,8.0979
160.24,26.02,8.0979
161.24,25.19,8.0977
162.24,25.3,8.0977
163.24,25.22,8.0977
164.24,25.31,8.0979
165.24,25.21,8.0977
166.25,25.2,8.0977
167.25,25.32,8.0977
168.25,25.22,8.0979
169.25,25.25,8.0979
170.25,25.29,8.0979
171.25,25.27,8.0979
172.26,25.42,8.0979
173.26,25.2,8.0978
174.26,25.24,8.0978
175.26,25.18,8.0977
176.26,25.2,8.0977
177.26,25.26,8.0978
178.26,71.75,8.1279
179.27,66.26,2.202
180.27,74.31,2.4174
181.27,78.44,2.825
182.27,82.01,3.1059
183.27,91.42,3.3649
184.27,82.51,3.5797
185.27,79.95,3.8293
186.28,77.7,4.0916
187.28,77.6,4.3442
188.28,77.22,4.5822
189.28,75.43,4.8602
190.28,77.67,5.2118
191.28,75.81,5.5754
192.28,72.01,5.955
193.29,77.37,6.2755
194.29,76.1,6.5941
195.29,77.72,6.8693
196.29,72.26,7.3709
197.29,43.83,7.4241
198.29,57.07,7.4247
199.29,42.66,7.4247
200.3,45.42,7.4247
201.3,34.35,7.4247
202.3,50.6,7.5043
203.3,37.67,7.525
204.3,32.24,7.525
205.3,31.81,7.525
206.31,26.83,7.525
207.31,28.22,7.525
208.31,29.42,7.525
209.31,28.04,7.5251
210.31,26.18,7.6252
211.31,40.31,7.9597
212.31,34.77,8.1616
213.32,26.27,8.1618
214.32,30.4,8.1617
215.32,28.71,8.1617
216.32,36.1,8.1617
217.32,69.96,4.1484
218.32,70.43,2.4164
219.32,81.18,2.7731
220.32,64.14,3.0628
221.33,86.24,3.2309
222.33,87.91,3.4517
223.33,78.88,3.6678
224.33,78.53,3.9342
225.33,77.51,4.1905
226.33,77.06,4.4275
227.33,68.55,4.6999
228.34,76.81,4.9996
229.34,76.07,5.3786
230.34,71.48,5.6834
231.34,75.97,6.0692
232.34,76.74,6.3639
233.34,75.61,6.6712
234.35,76.14,6.9428
235.35,79.81,7.4523
236.35,67.4,7.4914
237.35,52.71,7.4915
238.35,50.41,7.5192
239.35,36.69,7.5917
240.36,36.83,7.5917
241.36,37.29,7.5917
242.36,41.18,7.5917
243.36,59.08,7.5917
244.36,45.35,7.5917
245.36,33.98,7.5917
246.36,29.17,7.5918
247.37,31.09,7.5918
248.37,25.76,7.5918
249.37,42.48,7.5918
250.37,41.89,7.8796
251.37,43.96,8.1543
252.37,27.17,8.1543
253.38,31.7,8.1543
254.38,34.27,8.1543
255.38,36.77,8.1544
256.38,55.24,8.1548
257.38,25.71,8.1548
258.38,31.54,8.1547
259.38,51.97,8.1568
260.39,50.17,8.2221
261.39,32.31,8.2174
262.39,28.05,8.2174
263.39,26.03,8.1973
264.39,25.16,8.1973
265.39,25.18,8.1972
266.4,25.59,8.1972
267.4,25.55,8.1973
268.4,30.89,8.1973
269.4,25.23,8.1973
270.4,25.2,8.1973
271.4,25.29,8.1972
272.4,25.3,8.1973
273.41,25.43,8.1973
274.41,25.24,8.1973
275.41,25.23,8.1972
276.41,25.2,8.1973
277.41,25.35,8.1973
278.41,25.27,8.1973
279.41,25.34,8.1971
280.42,25.17,8.1971
281.42,25.19,8.1971
282.42,25.51,8.1971
283.42,25.21,8.1973
284.42,25.14,8.1974
285.42,25.22,8.1974
286.42,25.12,8.1974
287.43,25.37,8.1974
288.43,25.26,8.1974
289.43,25.17,8.1974
290.43,25.26,8.1975
291.43,25.28,8.1975
292.43,25.19,8.1975
293.43,25.31,8.1975
294.44,25.18,8.1975
295.44,25.19,8.1975
296.44,25.29,8.1973
297.44,25.41,8.1974
298.44,25.13,8.1974
299.44,25.37,8.1973
300.45,25.19,8.1973
301.45,25.27,8.1973
302.45,25.2,8.1974
303.45,25.23,8.1975
304.45,25.29,8.1975
305.45,25.19,8.1975
306.45,25.23,8.1975
307.46,25.15,8.1975
308.46,25.19,8.1975
309.46,25.3,8.1975
310.46,25.18,8.1975
311.46,25.28,8.1975
312.46,25.2,8.1974
313.47,25.23,8.1974
314.47,25.25,8.1974
315.47,45.57,8.1975
316.47,27.16,8.1976
317.47,25.19,8.1975
318.47,25.19,8.1975
319.48,32.36,8.1976
320.48,28.63,8.1977
321.48,25.48,8.1977
322.48,25.33,8.1977
323.48,25.29,8.1977
324.48,26.38,8.1977
325.48,30.91,8.1978
326.49,27.88,8.1978
327.49,28.09,8.1978
328.49,25.26,8.1978
329.49,25.28,8.1978
330.49,25.4,8.1978
331.49,25.24,8.1978
332.5,25.24,8.1978
333.5,32.18,8.1979
