Time_Sec,CPU_Percent_Total,Memory_GB
1.0,54.15,0.566
2.0,63.25,0.7689
3.01,58.78,0.9318
4.01,77.49,1.1616
5.01,63.01,1.2394
6.01,81.51,1.3195
7.01,82.77,1.4372
8.01,85.81,1.5678
9.02,81.22,1.69
10.02,74.38,1.7672
11.02,66.47,1.9186
12.02,83.84,2.0854
13.02,77.35,2.259
14.02,81.23,2.4047
15.03,83.99,2.6401
16.03,68.85,2.0809
17.03,75.91,2.2911
18.03,79.53,2.6021
19.03,86.57,2.7271
20.03,88.88,2.982
21.03,85.21,3.249
22.03,81.91,3.4143
23.04,79.02,3.6116
24.04,77.52,3.8367
25.04,78.75,4.1916
26.04,77.22,4.4921
27.04,76.73,4.8204
28.04,77.3,5.1179
29.04,76.48,5.3582
30.05,76.64,5.5372
31.05,77.1,5.8065
32.05,74.63,6.1792
33.05,28.66,6.1923
34.05,76.94,6.4582
35.05,56.09,6.6955
36.06,27.97,6.9
37.06,41.67,7.3108
38.06,29.36,7.3128
39.06,29.19,7.3128
40.06,27.84,7.313
41.06,43.33,7.3401
42.07,28.54,7.4132
43.07,43.45,7.4209
44.07,35.08,7.4421
45.07,25.61,7.4665
46.07,35.15,7.4912
47.07,29.19,7.5868
48.07,43.32,2.7074
49.07,65.64,2.3433
50.08,80.48,2.4525
51.08,53.13,2.4943
52.08,53.43,2.3577
53.08,71.35,2.3553
54.08,78.48,2.4532
55.08,63.4,2.2121
56.08,76.04,2.3847
57.09,90.94,2.52
58.09,68.01,2.3177
59.09,89.43,2.4841
60.09,65.88,2.2599
61.09,77.25,2.4094
62.09,74.44,2.211
63.09,76.38,2.3842
64.09,88.65,2.5205
65.09,72.78,2.2119
66.1,80.0,2.3979
67.1,91.84,2.5609
68.1,66.89,2.3005
69.1,82.12,2.6357
70.1,74.84,2.9443
71.1,62.16,3.0882
72.1,88.87,3.2927
73.11,84.83,3.4119
74.11,80.5,3.5484
75.11,73.52,3.673
76.11,78.41,3.9004
77.11,75.77,4.0664
78.11,77.41,4.2304
79.11,77.24,4.3949
80.12,75.66,4.603
81.12,69.49,4.8259
82.12,77.06,5.0454
83.12,75.96,5.3307
84.12,75.12,5.5625
85.12,75.84,5.8484
86.13,76.0,6.1013
87.13,76.62,6.3295
88.13,76.49,6.5686
89.13,77.31,6.7707
90.13,76.43,6.9957
91.13,70.14,7.408
92.13,57.91,7.4083
93.14,57.37,7.405
94.14,41.03,7.5052
95.14,34.26,7.5052
96.14,34.85,7.5052
97.14,33.4,7.5052
98.14,38.35,7.5052
99.15,54.66,7.5052
100.15,62.81,7.5052
101.15,26.47,7.5052
102.15,33.92,7.5052
103.15,28.35,7.5052
104.15,32.35,7.5052
105.16,30.07,7.5052
106.16,25.68,7.5052
107.16,26.42,7.5052
108.16,41.82,7.5052
109.16,27.21,7.6054
110.16,54.23,8.0956
111.16,27.09,8.1426
112.17,26.07,8.1426
113.17,29.7,8.1426
114.17,31.05,8.1426
115.17,30.57,8.1426
116.17,48.21,8.1426
117.17,69.64,5.5751
118.18,52.19,2.2792
119.18,82.3,2.6237
120.18,76.71,2.9574
121.18,77.34,3.1033
122.18,90.01,3.3178
123.18,82.45,3.4635
124.19,79.86,3.6185
125.19,79.2,3.7816
126.19,76.15,3.9436
127.19,74.36,4.1081
128.19,76.87,4.2573
129.19,77.47,4.4223
130.19,75.98,4.6179
131.2,62.89,4.839
132.2,78.58,5.0578
133.2,77.13,5.3516
134.2,75.6,5.5796
135.2,72.88,5.9013
136.2,75.59,6.1269
137.2,75.84,6.3418
138.21,75.74,6.5766
139.21,64.4,6.7642
140.21,65.52,6.9803
141.21,65.78,7.2228
142.21,53.99,7.4726
143.21,39.72,7.4726
144.22,44.3,7.4726
145.22,26.29,7.5729
146.22,39.22,7.5729
147.22,30.85,7.5729
148.22,32.35,7.573
149.22,48.28,7.573
150.23,62.17,7.573
151.23,38.86,7.573
152.23,30.0,7.573
153.23,28.28,7.573
154.23,28.65,7.573
155.23,26.54,7.573
156.23,30.06,7.573
157.24,29.99,7.573
158.24,31.46,7.573
159.24,27.38,7.573
160.24,54.19,8.059
161.24,27.17,8.1591
