Time_Sec,CPU_Percent_Total,Memory_GB
1.0,54.44,0.5692
2.0,61.9,0.7744
3.0,57.29,0.9323
4.01,77.18,1.1644
5.01,68.91,1.2299
6.01,83.74,1.2965
7.01,85.28,1.4047
8.01,85.38,1.5165
9.01,76.71,1.6273
10.02,66.17,1.7523
11.02,80.06,1.8862
12.02,76.9,2.0567
13.02,75.07,2.2077
14.02,87.02,2.4231
15.02,87.22,2.6274
16.02,70.95,2.1197
17.02,84.44,2.4581
18.03,78.68,2.607
19.03,88.87,2.9275
20.03,86.4,3.2539
21.03,81.32,3.5076
22.03,77.97,3.793
23.03,79.86,4.2232
24.03,77.33,4.6132
25.04,76.6,4.9765
26.04,77.56,5.2859
27.04,76.59,5.5634
28.04,80.0,6.0345
29.04,56.89,6.1127
30.04,63.77,6.3331
31.04,76.08,6.6369
32.05,48.03,6.8727
33.05,40.96,7.2621
34.05,33.02,7.3059
35.05,27.84,7.3778
36.05,31.9,7.3909
37.05,36.23,7.3911
38.05,52.41,7.4103
39.06,30.5,7.4351
40.06,31.15,7.4594
41.06,30.31,7.4888
42.06,41.18,4.0106
43.06,63.35,2.2541
44.06,78.33,2.3669
45.07,49.46,2.4128
46.07,69.09,2.5075
47.07,47.76,2.1784
48.07,76.34,2.3306
49.07,78.39,2.051
50.07,72.21,2.3022
51.07,81.2,2.4048
52.08,76.01,2.1842
53.08,88.9,2.4016
54.08,74.26,2.2911
55.08,77.99,2.4313
56.08,70.48,2.3051
57.08,92.21,2.5397
58.08,64.34,2.2562
59.08,74.01,2.3833
60.09,77.58,2.1252
61.09,79.68,2.3558
62.09,78.3,2.7257
63.09,77.3,2.9964
64.09,88.83,3.1528
65.09,89.09,3.3269
66.09,80.94,3.4758
67.09,77.35,3.6207
68.1,75.77,3.8502
69.1,73.75,4.0743
70.1,77.51,4.3061
71.1,77.08,4.552
72.1,64.76,4.8295
73.1,77.42,5.1782
74.11,75.55,5.4963
75.11,74.29,5.8794
76.11,76.81,6.1809
77.11,51.67,6.4912
78.11,35.29,6.7392
79.11,48.51,7.0067
80.12,56.3,7.3962
81.12,58.2,7.3964
82.12,41.39,7.3964
83.12,30.31,7.4965
84.12,35.0,7.4965
85.12,48.54,7.4965
86.12,60.13,7.4966
87.13,61.99,7.4967
88.13,38.1,7.4967
89.13,30.22,7.4967
90.13,28.77,7.4967
91.13,27.11,7.4968
92.13,33.35,7.4969
93.13,29.78,7.4969
94.14,27.83,7.4969
95.14,46.61,7.9372
96.14,46.77,8.0846
97.14,34.98,8.0846
98.14,34.82,8.0846
99.14,38.64,8.0846
100.15,56.22,8.085
101.15,52.27,2.0493
102.15,72.32,2.3095
103.15,77.06,2.6755
104.15,78.15,3.0028
105.15,87.36,3.1247
106.15,87.97,3.3096
107.15,81.32,3.5298
108.16,78.43,3.7945
109.16,78.36,4.0556
110.16,77.89,4.304
111.16,76.68,4.5605
112.16,67.78,4.8682
113.16,77.85,5.23
114.16,71.7,5.5285
115.17,75.88,5.9479
116.17,76.09,6.2473
117.17,76.67,6.5638
118.17,75.57,6.8149
119.17,79.87,7.3047
120.17,76.77,7.3578
121.17,75.45,7.3581
122.18,75.83,7.388
123.18,71.31,7.4595
124.18,41.83,7.4595
125.18,35.21,7.4598
126.18,53.81,7.4598
127.18,55.46,7.4598
128.18,40.28,7.4598
129.19,28.93,7.4598
130.19,31.92,7.5601
131.19,33.77,7.5601
132.19,33.16,7.5601
133.19,38.82,7.5601
134.19,43.29,7.5601
135.2,53.86,8.049
136.2,28.28,8.0961
137.2,25.73,8.0961
138.2,32.47,8.0961
139.2,42.26,8.0961
140.2,63.26,8.0966
141.2,54.61,8.0966
142.21,26.68,8.0966
143.21,25.59,8.0966
144.21,26.06,8.0967
145.21,25.21,8.0966
146.21,26.86,8.0966
147.21,25.31,8.0968
148.22,25.19,8.0968
149.22,25.93,8.0968
150.22,25.31,8.0968
151.22,25.19,8.0968
152.22,28.9,8.0969
153.22,25.27,8.0969
154.22,25.21,8.0968
155.22,25.32,8.0968
156.23,26.82,8.0968
157.23,25.23,8.0969
158.23,25.44,8.0968
159.23,25.24,8.0968
160.23,25.29,8.0968
161.23,25.16,8.0968
162.24,25.31,8.0967
163.24,25.36,8.0967
164.24,25.27,8.0968
165.24,25.31,8.0968
166.24,25.18,8.0965
167.24,25.21,8.0968
168.24,25.53,8.0967
169.25,25.23,8.0967
170.25,25.19,8.0967
171.25,25.4,8.0968
172.25,25.3,8.0967
173.25,27.29,8.0967
174.26,84.84,8.1326
175.26,59.63,2.2062
176.26,78.55,2.4107
177.26,76.4,2.7987
178.26,84.3,3.1056
179.26,89.08,3.3099
180.26,84.03,3.484
181.26,80.59,3.7124
182.27,74.77,3.9625
